LABELS
SEPARATOR COMMA
DATA
#NODE_ID,LABEL
1231_NosZ,Thiopseudomonas denitrificans | tr|A0A4R6TRK0|A0A4R6TRK0_9GAMM
1232_NosZ,Thiopseudomonas denitrificans | tr|A0A4R6TTM3|A0A4R6TTM3_9GAMM
1233_NosZ,Salinisphaera shabanensis | 1033802.SSPSH_003703
1234_NosZ,Thiotrichales | tr|A0A7C1XV90|A0A7C1XV90_9GAMM
1235_NosZ,Thiotrichales | tr|A0A7V5JGZ3|A0A7V5JGZ3_9GAMM
1236_NosZ,Methylophaga nitratireducenticrescens | tr|A0A0C5BY41|A0A0C5BY41_METNJ
1237_NosZ,Thiotrichaceae | tr|A0A2A5FXP0|A0A2A5FXP0_9GAMM
1238_NosZ,Photobacterium profundum | 298386.PBPRB0847
1239_NosZ,Vibrio mediterranei | tr|A0A855TT32|A0A855TT32_9VIBR
1240_NosZ,Vibrio sp. 03-59-1 | tr|A0A7Y4AAV5|A0A7Y4AAV5_9VIBR
1241_NosZ,Vibrio sp. 99-8-1 | tr|A0A7Y4C7C4|A0A7Y4C7C4_9VIBR
1242_NosZ,Vibrio tapetis | tr|A0A2N8ZAE5|A0A2N8ZAE5_9VIBR
1243_NosZ,Vibrio tubiashii | 1051646.VITU9109_23699
1244_NosZ,Dokdonella sp. | tr|A0A5C7ZQ96|A0A5C7ZQ96_9GAMM
1245_NosZ,Rhodanobacter spathiphylli | 1163407.UU7_06253
1246_NosZ,Xanthomonadaceae | tr|A0A7C6W2Z1|A0A7C6W2Z1_9GAMM
1247_NosZ,Luteimonas granuli | tr|A0A518N3Q5|A0A518N3Q5_9GAMM
1248_NosZ,Lysobacter sp. | tr|A0A5C7X4P4|A0A5C7X4P4_LYSSP
1249_NosZ,Lysobacter sp. A03 | tr|A0A0D0QFT1|A0A0D0QFT1_9GAMM
1250_NosZ,Rhodothermales | tr|A0A7Y1ZQP6|A0A7Y1ZQP6_9BACT
1251_NosZ,Rhodothermales | tr|A0A7Y2CMT8|A0A7Y2CMT8_9BACT
1252_NosZ,Rhodothermales | tr|A0A7Y2E139|A0A7Y2E139_9BACT
1253_NosZ,Rhodothermales | tr|A0A848VQU6|A0A848VQU6_9BACT
1254_NosZ,Leptonema illini | tr|A0A833H3Q4|A0A833H3Q4_9LEPT
1255_NosZ,Leptospira adleri | tr|A0A5F2CQ34|A0A5F2CQ34_9LEPT
1256_NosZ,Leptospira fainei | tr|S3V2I7|S3V2I7_9LEPT
1257_NosZ,Leptospira fletcheri | tr|A0A4R9GEG9|A0A4R9GEG9_9LEPT
1258_NosZ,Leptospira licerasiae | tr|I0XTR1|I0XTR1_9LEPT
1259_NosZ,Leptospira meyeri | tr|A0A5F2D418|A0A5F2D418_LEPME
1260_NosZ,Leptospira ognonensis | tr|A0A4R9K8L0|A0A4R9K8L0_9LEPT
1261_NosZ,Leptospira wolffii | tr|A0A5F1YJQ3|A0A5F1YJQ3_9LEPT
1262_NosZ,Leptospira wolffii | tr|A0A5F2A9S7|A0A5F2A9S7_9LEPT
1263_NosZ,Leptospira wolffii | tr|S3UP86|S3UP86_9LEPT
1264_NosZ,Opitutaceae | 794903.OPIT5_23145
1265_NosZ,Geminisphaera colitermitum | 278957.ABEA03000176_gene2843
1266_NosZ,Oleiharenicola sp. KSB-15 | tr|A0A8F9XH26|A0A8F9XH26_9BACT
1267_NosZ,Opitutus terrae | 452637.Oter_1803
1268_NosZ,Puniceicoccales | tr|A0A6B2LZA5|A0A6B2LZA5_9BACT
1269_NosZ,Chthoniobacterales | tr|A0A7V2G6T9|A0A7V2G6T9_9BACT
1270_NosZ,Chthoniobacterales | tr|A0A7V9MQB3|A0A7V9MQB3_9BACT
1271_NosZ,Chthoniobacterales | tr|A0A7W1U574|A0A7W1U574_9BACT
1272_NosZ,Verrucomicrobiaceae | tr|A0A3N5VD62|A0A3N5VD62_9BACT
